"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '1 0 0')",[91077]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Given 총원이 '5'이고(| 1 | 1 2 3 4 | valid |)"")","[31226, 31256, 36279, 36304, 85934, 86037]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", ""사용자 입력: '1 1 2'"")","[100215, 105383]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""사용자 입력: '3 0'"")",[101283]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'When 1번 선수정보가 1 2 3 4로 입력된다(| 1 | 1 2 3 4 | valid |)')","[31285, 31315, 36329]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', '1번 선수정보가 1 1 1로 입력된다')",[83771]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', ""사용자 입력: '5'"")","[99875, 104554]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', ""사용자 입력: '-10'"")",[103102]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Given 총원이 '5'이고(| 1 | 1 2 2 3 | valid |)"")","[32750, 32780, 36979, 37004, 95269, 95372]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Given 시스템 출력: '총 선수 수를 입력하시오'(Scenario: 총 선수 수에 오류가 있을 경우)"")","[34265, 34291, 37699, 37722, 104003, 104074]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', ""시스템 출력: '4번선수 정보를 입력하시오'"")",[101403]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""시스템 출력: '2번선수 정보를 입력하시오'"")","[100575, 105743]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", ""시스템 출력: '총 선수 수를 입력하시오'"")","[99485, 102802, 104164]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qoddpoet\\E', 'oddpoet')","[938, 1766, 2679, 3584, 4486, 5314, 6219, 7121, 7949, 8862, 9775, 10680, 11582, 12410, 13315, 14217, 15045, 15950, 16852, 17680, 18593, 19506, 20419, 21332, 22245, 23150, 24052, 38962, 39530, 40157, 40776, 41392, 41960, 42579, 43195, 43763, 44390, 45017, 45636, 46252, 46820, 47439, 48055, 48623, 49242, 49858, 50426, 51053, 51680, 52307, 52934, 53561, 54180, 54796]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '1번 선수정보가 1 0 0로 입력된다')",[90472]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Given 총원이 '5'이고(| 1 | 1 2 2 | invalid |)"")","[31886, 31916, 36579, 36604, 89817, 89920]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '1번 선수정보가 1 2 2로 입력된다')",[89293]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '4 2 2 3')","[68869, 69116, 102081]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""사용자 입력: '2 1 3'"")",[100824]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '총원으로 100가 입력된다')",[70521]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 그 입력 선수정보는 invalid하다(| 1 | 1 3 2 4 4 | invalid |)')","[33480, 33510, 37354]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', '3번 선수정보가 3 1 8로 입력된다')",[82408]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""When 사용자 입력: '1 1 2'(Scenario: 선수정보에 오류가 있을 경우)"")","[34798, 34824, 37975]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", '1번 선수정보가 1 1 1로 입력된다')",[83817]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', '1번 선수정보가 0 1 1로 입력된다')",[78457]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'features.CucumberTests')",[28707]
"('Parser.java', 'gherkin.parser.Parser$Machine', 'event', 'push\\((.+)\\)', 'comment')","[26935, 27131, 27327, 27523, 27719]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", '1번 선수정보가 A 1 B로 입력된다')",[77002]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 그 입력 선수정보는 invalid하다(| 1 | 1 2 3 3 | invalid |)')","[33072, 33102, 37154]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', '총원으로 101가 입력된다')",[73417]
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'toString')","[55282, 55840, 56398, 56956, 57506, 58050, 58594, 59138, 59682, 60226, 60770, 61314, 61866, 62424, 62982, 63540, 64090, 64642, 65192, 65736, 66288, 66838, 67502, 68256]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', '그 입력 선수정보는 invalid하다')","[77324, 78687, 81413, 82776, 84139, 86865, 89385, 90748, 92111, 96200, 98925]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', ""총원이 '5'이고"")","[75179, 76542, 77905, 79268, 80631, 81994, 83357, 84720, 86083, 87446, 88603, 89966, 91329, 92692, 94055, 95418, 96781, 98143]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '그 입력 선수정보는 valid하다')","[75915, 80004, 85456, 88182, 93428, 94791, 97517]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', '1번 선수정보가 1 3 2 4 4로 입력된다')",[98557]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", ""사용자 입력: '5 1 4'"")",[102201]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""시스템 출력: '1번선수 정보를 다시 입력하시오'"")",[105254]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '1 1 0')",[38442]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '| 1 | 1 2 2 | invalid |')","[31857, 89766, 89869]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""When 사용자 입력: 'A 1 B'(Scenario: 선수정보에 오류가 있을 경우)"")","[34696, 34722, 37929]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '입력은 valid하다')","[69709, 70705, 71701]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Then 시스템 출력: '3번선수 정보를 입력하시오'(Scenario: 기본 예제)"")","[33885, 33911, 37538]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', '총원으로 101가 입력된다')",[73371]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', '6번 선수정보가 6 0로 입력된다')",[81229]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '총원으로 5가 입력된다')",[71333]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '5번 선수정보가 5 1 3로 입력된다')",[79636]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'null')",[28402]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', '총원으로 5가 입력된다')",[71425]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'When 1번 선수정보가 1 2 2로 입력된다(| 1 | 1 2 2 | invalid |)')","[31945, 31975, 36629]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '1번 선수정보가 1 2 3 4로 입력된다')",[85088]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", '총원으로 101가 입력된다')",[73463]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', ""사용자 입력: '5 1 4'"")",[102111]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', ""사용자 입력: 'A 1 B'"")",[105044]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '1번 선수정보가 1 0 0로 입력된다')",[90334]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Then 시스템 출력: '1번선수 정보를 다시 입력하시오'(Scenario: 선수정보에 오류가 있을 경우)"")","[34747, 34773, 37952]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", '1번 선수정보가 1 2 3 4로 입력된다')",[85364]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'net.oddpoet.cucumber.sample.model.InputDataTest')","[28421, 105912]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '1번 선수정보가 1 3 2 4 4로 입력된다')",[98649]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '1번 선수정보가 1 0로 입력된다')",[93060]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '총원으로 5가 입력된다')",[71195]
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'TeamMakerTest.class')","[9111, 44561]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 그 입력 선수정보는 valid하다(| 1 | 1 0 | valid |)')","[32616, 32646, 36954]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '자기자신을_싫어할_수_없다(net.oddpoet.cucumber.sample.component.InputValidatorTest)')","[28566, 35020]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 그 입력 선수정보는 invalid하다(| 1 | 0 1 1 | invalid |)')","[30276, 30306, 35854]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""시스템 출력: '3번선수 정보를 입력하시오'"")",[101034]
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'InputData.class')","[15294, 48794]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '1번 선수정보가 1 2 2로 입력된다')",[89109]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '| 1 | 0 1 1 | invalid |')","[30129, 79068, 79171]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", ""사용자 입력: '5 1 4'"")",[102171]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '| 1 | invalid |')","[29528, 74979, 75082]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'finalize')","[55082, 55640, 56198, 56756, 57311, 57855, 58399, 58943, 59487, 60031, 60575, 61119, 61666, 62224, 62782, 63340, 63895, 64442, 64997, 65541, 66088, 66643, 67232, 67986]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', ""사용자 입력: '5 1 4'"")",[102141]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isNumeric', '\\d+', '0')",[38142]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', '5번 선수정보가 5 1 3로 입력된다')",[79820]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', ""시스템 출력: '1번선수 정보를 입력하시오'"")","[99905, 103712, 104584]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '총원으로 2가 입력된다')",[69525]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '| 6 | 6 0 | invalid |')","[30537, 81794, 81897]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Given 총원이 '5'이고(| 1 | A 1 B | invalid |)"")","[29954, 29984, 35679, 35704, 77756, 77859]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""사용자 입력: 'A 1 B'"")",[105014]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', '1번 선수정보가 1 0 0로 입력된다')",[90564]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', '1번 선수정보가 1 0 0로 입력된다')",[90380]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', ""시스템 출력: '1번선수 정보를 입력하시오'"")","[99935, 103742, 104614]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Scenario Outline: 유효한 선수 총원')",[28751]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '총원으로 1가 입력된다')",[74321]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '4 1 1')",[38465]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", '1번 선수정보가 1 1 2로 입력된다')","[75639, 87906]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", ""시스템 출력: '3번선수 정보를 입력하시오'"")",[100944]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Scenario: 총 선수 수에 오류가 있을 경우')","[34240, 103968, 104039]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '1번 선수정보가 1 1 1로 입력된다')",[83725]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 팀 구성 결과를 출력한다(Scenario: 기본 예제)')","[34191, 34217, 37676]"
